x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,y
-4.754,3.5675,25.7712,11.4592,-4.5573,21.524,-3.5282,3.0304,28.4352,0.702,18.0447,19.0215,31.788,33.7663,13.96,-3.532,16.8708,19.9478,12.2,27.7176,30.7726,1.9851,38.8442,38.9942,17.0816,31.1084,5.2475,13.8275,17.5319,9.6184,38.6585,36.9059,22.4944,40.1393,24.4005,-15.075,7.2975,25.9659,17.3224,19.4916,0.254,6.7122,12.2374,6.8424,21.7565,25.3752,-2.8576,18.5088,21.4832,-8.5896,-15.4632,9.387,5.3146,29.3842,20.4488,13.148,16.066,23.1974,8.0546,3.28,1
-4.382,4.8375,25.2432,10.5568,-3.7726,21.562,-3.0343,5.8512,30.2912,1.8522,17.6282,19.0065,33.141,36.9368,17.062,0.158,18.7419,18.2757,14.185,28.9738,30.34,1.0506,36.7976,37.0599,16.0728,28.5272,2.1075,14.8857,20.4738,11.0824,39.6035,37.6363,21.696,39.1526,25.0165,-10.8334,6.7175,25.485,19.108,16.7184,2.738,17.7913,19.2346,8.1432,27.2774,30.9324,6.356,21.224,23.2292,-7.1472,-14.2444,9.564,5.3146,29.4624,20.3048,13.1328,16.057,23.4725,8.0686,3.2125,1
-3.9395,5.13,27.4728,13.9456,-1.7833,21.422,-4.2135,3.5152,28.5328,1.1223,18.978,17.646,32.284,37.2955,19.45,1.086,20.3106,22.6158,14.4575,33.1142,34.6744,7.0524,39.2798,37.3911,17.356,31.5572,2.9175,13.8847,20.0201,11.2936,40.6591,39.7945,23.4896,40.4528,25.476,-13.2336,8.13,25.6341,19.8184,15.5124,1.662,18.9896,16.0048,6.6756,29.2535,30.8304,2.312,18.9136,21.7694,-8.1024,-15.3598,9.234,5.4334,29.2295,20.3048,13.1104,16.0798,23.2751,8.1078,3.545,1
-4.211,3.4075,26.9256,12.8944,-4.5326,21.511,-4.4071,2.7024,29.6656,1.4688,19.3248,19.2105,33.011,37.7137,16.048,-5.43,15.111,17.0268,5.8775,27.4888,30.6802,4.3959,40.7954,39.9832,17.2272,29.5076,1.1925,13.0575,19.0438,8.7496,40.1509,41.0188,25.364,42.7012,26.7525,-6.495,3.165,25.6243,22.0624,17.5272,2.772,15.9444,12.4117,9.294,29.9129,30.1476,4.124,19.3984,20.9828,-8.352,-15.164,9.5085,5.3278,29.5695,20.9024,13.1392,16.0792,23.2163,8.2548,3.52,1
-4.226,4.36,25.4928,10.996,-3.1095,22.2155,-3.0453,5.2288,30.1776,1.1646,19.4982,19.167,34.432,38.2424,14.07,-4.472,15.8292,17.5328,9.96,27.7176,29.8927,5.8092,41.8574,38.6722,16.08,29.3696,-0.6725,14.2268,20.7403,9.6568,40.7592,41.0848,25.7056,43.5878,26.655,-7.9052,2.95,24.2733,16.3144,18.552,4.87,21.9658,18.2371,8.2836,30.5408,31.4568,3.2384,19.2064,20.6552,-8.148,-14.9968,9.648,5.6028,29.2584,20.288,13.1032,16.012,23.2289,8.0518,3.195,1
-4.5515,3.72,26.3808,12.4504,-3.48,21.3145,-4.857,3.3008,28.8176,0.8982,15.8891,16.356,32.655,37.2683,17.04,-2.216,17.3202,19.6327,8.8875,26.699,25.5352,0.8658,38.9612,33.4236,15.5712,28.604,-4.4475,12.6868,18.9138,5.86,39.1674,39.1906,26.3416,41.7497,24.9835,-10.3076,2.2725,24.6856,17.272,16.9176,2.314,17.8189,15.9061,8.4804,29.096,30.3516,3.8888,19.0528,21.2564,-8.1984,-15.2476,9.6885,5.6094,29.2924,20.2088,13.0368,16.1218,23.273,8.0805,3.0375,1
-3.9185,5.935,26.6688,12.604,-3.7346,21.9,-3.7812,6.4704,28.2528,0.7155,19.3078,20.88,33.375,34.737,13.778,-3.384,13.7922,19.0071,7.6325,31.3674,30.2182,4.2258,44.1866,38.5388,16.66,30.3692,6.0225,14.2125,14.0297,1.1224,37.8185,35.6651,21.2272,41.445,26.4915,-1.3602,13.1175,26.409,26.236,20.3196,1.5,16.9725,18.0271,4.6308,25.9628,29.3304,1.2632,18.44,22.16,-7.4928,-15.4852,9.4635,5.2794,29.1394,20.6744,13.0936,16.0552,23.3087,8.1099,3.3225,1
-3.4685,4.075,25.3848,11.5048,-3.7935,21.664,-3.9132,4.8592,27.9184,1.2321,19.2653,18.9465,32.796,37.0609,17.646,-3.742,17.3076,18.8139,11.045,27.359,25.6864,-2.9373,35.498,28.9018,15.2848,28.5092,-4.195,13.0058,18.8683,4.7896,39.2598,38.3326,23.9224,42.5582,26.276,-8.1692,1.97,25.2715,20.4568,16.6248,1.218,21.3724,22.7857,9.6096,29.3018,32.7504,9.2528,22.3424,22.8944,-7.86,-13.7912,10.0635,5.6974,29.5253,20.6048,13.0696,16.1062,23.4494,8.1589,3.265,1
-4.019,3.6225,25.7688,12.7168,-0.2842,21.6285,-3.0233,3.5824,29.936,3.0798,18.6176,17.0655,34.032,41.6628,14.796,-1.338,21.5034,27.2756,23.44,39.437,30.0208,4.3833,44.075,38.4077,18.2048,33.5,4.75,12.5856,13.3836,4.372,38.9966,40.0222,25.3256,41.7794,24.48,-15.4512,1.425,25.7587,27.4672,19.2252,-1.152,14.0584,16.6642,7.9968,28.4198,30.7788,3.668,20.9744,22.3382,-7.02,-15.4654,9.315,5.7942,29.4063,21.0728,13.3152,16.213,23.924,8.1701,3.245,1
-3.932,4.2525,27.0624,13.5928,-2.5604,21.5825,-3.5865,4.6944,28.928,1.9143,19.9147,20.9775,34.576,41.8957,20.054,-6.14,14.4159,21.3071,9.8625,33.6092,37.8118,6.6282,38.3384,29.4653,13.4184,30.9284,2.94,10.6342,15.1113,2.1496,37.0429,32.4036,20.6768,37.0197,23.1565,-14.8044,3.4525,24.1102,20.2024,17.6496,-6.09,9.6585,13.7263,4.6968,18.3209,24.8808,-2.068,17.9728,21.017,-8.3136,-15.6612,9.231,5.3432,29.0918,20.072,13.0384,16.0522,23.2121,8.0665,3.17,1
-4.6895,3.3375,24.8016,11.9632,-3.594,21.162,-3.9902,3.712,28.4848,1.1106,18.0532,17.6805,31.247,36.3809,16.74,-2.02,12.4587,19.2118,11.0475,31.7832,36.1339,12,44.6618,38.8447,17.0392,29.8856,-1.7325,11.5736,14.5913,-6.0608,34.7,33.4717,21.8464,40.3747,24.6585,-13.2028,2.5725,24.5176,17.7208,17.568,-1.652,7.6529,8.6338,4.11,22.0148,28.08,2.2256,18.7632,21.6398,-7.8912,-15.6238,9.0495,5.11,29.323,20.2472,13.0968,16.0252,23.189,8.049,3.2475,1
-4.6865,2.695,24.276,11.068,-4.1887,21.383,-3.3962,4.288,29.0304,1.6677,17.9716,17.334,31.476,34.3426,15.168,-2.346,19.0464,26.328,18.48,37.4064,38.4544,12,45.344,40.1005,16.4456,26.8064,-12.7625,5.6578,12.5386,-2.3216,36.3051,36.3405,23.1488,38.0295,23.171,-11.5242,8.5925,25.4598,19.3696,17.112,-5.802,4.9918,8.239,3.9756,18.0332,24.5004,-2.812,17.5872,20.207,-8.7168,-15.7074,9.144,5.0308,29.0833,20.0936,13.0232,16.0468,23.0987,8.0147,3.0275,1
-4.6535,2.7875,24.408,10.5424,-4.221,21.058,-4.7547,3.288,29.784,2.2149,18.8165,17.28,31.732,37.2683,18.76,1.19,23.322,28.1772,20.0075,38.557,39.8341,12,43.3694,35.4798,15.1616,29.2148,-1.875,8.3462,11.4453,-1.496,35.6002,34.8984,23.3496,38.6378,23.9235,-8.728,9.8275,25.5382,19.0456,17.244,-6.908,8.3797,11.1811,4.32,18.4364,24.3636,-2.3824,18.256,20.819,-8.4096,-15.6678,9.1875,5.0792,29.2091,20.1032,13.0912,16.0312,23.1911,8.0056,3.23,1
-4.8035,2.5025,24.108,10.5208,-4.563,21.2405,-4.1838,2.5328,28.1904,1.8711,18.9015,17.985,31.184,35.2147,15.898,0.686,23.385,32.2229,23.55,36.038,34.4392,7.6278,43.5026,34.2654,13.5472,26.5088,-0.3625,14.4006,20.6558,7.7704,37.6176,36.324,23.2304,39.7521,24.4245,-11.8234,5.7475,26.1094,23.3752,18.9768,-6.61,6.8387,14.7742,6.6864,18.9845,25.854,-0.6544,18.2352,21.107,-8.448,-15.7558,9.252,5.1892,29.0765,20.1488,13.052,16.018,23.1386,8.0203,3.1325,1
-4.6505,2.985,24.9984,11.3128,-3.1133,21.7575,-3.1586,4.4208,28.7568,1.8702,17.1063,15.354,31.771,37.2955,19.98,3.414,25.0755,33.5155,27.5125,42,40,11.9832,45.3206,38.6469,16.0824,28.6592,-3.55,11.8156,18.3223,4.1584,36.4878,34.1867,23.4528,40.1701,24.2105,-14.9232,-0.1225,23.5908,14.0464,16.356,-4.91,7.4551,8.7514,4.8024,20.5175,25.2696,-1.3336,18.3584,21.0728,-8.5176,-15.8438,9.156,5.1364,29.0442,20.06,13.0488,16.0228,23.2121,8.0546,3.015,1
-4.8245,2.1725,24.6696,11.3992,-3.2615,21.6335,-3.2653,5.0832,29.7776,1.9521,17.006,16.131,32.782,38.3886,20.186,3.184,23.8491,31.3236,23.8925,38.9046,39.1915,11.6598,44.669,37.7269,16.0536,29.474,1.335,14.3357,19.6769,3.3088,36.065,34.0338,22.308,38.0823,23.723,-14.899,1.22,23.5852,15.1456,16.8564,-4.364,8.1175,9.1735,5.0652,21.2357,26.1444,-1.3312,17.6368,20.549,-8.7984,-15.9142,9.0795,5.0638,29.034,20.0312,13.0232,16.012,23.1302,8.0182,3.13,1
-4.6835,2.32,24.036,11.08,-3.6491,21.7815,-3.3302,3.9296,28.6656,1.2105,16.3345,15.5505,31.227,36.4438,18.56,2.244,24.6135,32.699,25.515,41.1266,38.2402,10.194,43.1318,34.8082,14.7512,26.948,-9.5725,9.0535,16.4945,3.856,37.2291,34.9765,23.5472,40.2504,24.5465,-12.2964,1.78,23.9702,16.6552,16.1952,-5.712,7.3746,9.7573,5.1312,21.2,24.918,-2.2552,18.1984,20.8082,-8.6784,-15.6172,9.1755,5.0506,29.0799,20.1176,13.0248,16.0144,23.0819,8.0357,3.0375,1
-4.9295,2.1475,24.192,11.3296,-3.3223,21.639,-3.1586,4.1968,30.6752,3.1221,20.5505,19.8945,32.301,34.1301,14.204,-5.198,13.0488,17.8479,6.07,21.9844,22.2697,-2.0889,38.4824,38.502,18.3248,33.7256,7.4875,15.4423,20.752,10.9624,40.1796,39.8946,25.744,43.392,26.2235,-1.8662,14.6025,26.4552,22.9456,20.088,0.092,13.1016,16.0783,8.9052,26.891,27.8352,1.3784,19.8896,21.782,-8.3976,-15.7162,9.1425,5.2772,29.1173,20.0936,13.0544,16.036,23.0945,8.0014,3.0725,1
-4.6985,2.445,24.6576,10.5568,-3.6244,21.4165,-3.6448,4.0768,29.336,2.448,18.7196,19.5555,32.959,35.5003,11.812,-6.78,12.78,19.014,8.065,23.3132,20.0941,-4.4997,36.7994,36.6689,17.5408,32.0912,5.9675,14.966,20.0864,10.8088,40.7599,41.2366,26.2192,43.3073,26.302,-1.8552,16.345,27.1524,26.8576,22.4676,2.682,13.4121,17.3131,9.9144,27.5273,28.8504,3.4952,20.5712,21.953,-8.0064,-15.4434,9.1965,5.1078,29.1768,20.2448,13.0736,16.0498,23.042,8.0336,3.09,1
-4.8395,3.1325,24.6936,11.7112,-2.9575,21.5095,-3.2334,5.3904,30.8976,2.6424,20.2768,20.1465,32.456,35.2079,12.368,-5.84,14.7456,21.5302,8.86,22.772,20.2096,-6.3939,34.8302,33.0211,16.5872,32.39,7.13,15.2839,21.1524,13,40.5156,40.3258,26.084,43.744,26.7695,0.578,18.1825,27.1685,24.3544,20.808,-0.32,12.0942,17.1577,9.4548,26.4185,27.2088,-0.3016,19.1744,21.6938,-8.3736,-15.8262,9.246,5.264,29.1921,20.0504,13.0776,16.0432,23.126,8.0119,3.09,1
-4.6475,2.55,24.4008,11.2384,-3.5826,21.5605,-3.6162,4.7472,30.9184,2.8791,20.0082,18.726,32.51,35.0702,12.826,-3.962,16.6335,22.9401,10.45,24.8818,22.4104,-6.1797,32.6828,31.7193,16.6168,32.054,5.015,14.4017,20.7468,13,40.7522,39.7032,25.1296,42.5846,26.4175,0.0962,19.21,28.1982,28.108,21.8496,-0.134,10.7303,14.9695,8.94,26.1833,26.8848,-1.2928,19.6464,21.6794,-8.46,-15.5292,9.3315,5.3344,29.1411,20.1392,13.0184,16.0342,23.1092,8.0189,3.0525,1
-4.613,3.0825,25.3128,11.6344,-3.5104,21.625,-3.5744,4.7664,30.4704,2.6586,19.2602,18.9015,32.249,35.5955,12.54,-7.614,12.7674,19.0255,7.115,21.628,20.3125,-3.9999,37.6832,37.6556,18.0248,33.7508,8.8525,15.9527,21.1264,11.4256,40.1978,39.459,25.492,43.029,26.189,-2.4162,13.9575,26.1955,20.5096,19.9896,-0.35,12.2713,15.8221,8.4684,25.3055,27.5592,1.028,19.4928,21.5912,-8.364,-15.7338,9.1365,5.1364,29.0323,20.108,13.0632,16.0186,23.1323,8.0336,3.125,1
-4.5425,2.9075,24.5136,10.5448,-4.1336,21.3325,-3.9671,3.5552,30.056,2.8143,18.7264,18.9315,32.419,35.7043,12.318,-7.526,10.8606,18.0365,7.395,23.388,20.0752,-5.2095,36.2702,36.1031,17.2616,31.9688,5.3575,14.9935,20.2684,10.3408,40.3455,40.3742,25.7632,42.82,26.1265,-1.9344,17.3425,27.3967,26.74,22.3428,2.194,14.4195,17.5567,9.9264,29.4047,29.7636,5.3048,21.4464,22.5686,-7.9824,-15.4038,9.3,5.154,29.119,20.2064,13.0712,16.0444,23.0882,8.0385,3.0525,1
-4.6745,2.38,24.8304,10.8304,-4.0804,21.263,-4.1497,3.3792,28.3216,1.899,18.9831,18.1305,31.645,34.8713,13.3,-6.066,15.1614,22.5307,13.7725,29.1542,29.7436,4.6521,42.8906,42.5293,19.2832,33.6944,4.4725,12.4569,15.9784,1.4968,37.9557,37.3239,24.2,40.6805,24.665,-11.8718,2.6275,24.1536,19.4656,19.476,-0.066,12.5059,14.8603,6.6252,21.3449,26.148,0.0536,19.1456,21.3842,-8.4672,-15.549,9.1845,5.1474,29.0187,20.0624,13.0392,16.0174,23.0462,8.0154,3.08,1
-4.892,2.0675,24.2136,10.1464,-4.202,21.4325,-3.6998,3.5984,29.1616,2.0862,19.2024,19.32,32.126,33.2036,12.388,-4.384,17.8641,26.1417,17.6425,33.5366,33.1813,7.5333,45.1532,45.6044,20,33.152,-0.8625,8.3396,9.1872,-4.9376,37.0345,36.4098,24.3272,42.5571,25.624,-8.6906,4.9225,24.204,17.5072,18.9,-3.85,8.5729,12.6826,5.7876,20.6204,25.7484,-1.18,18.3888,20.7056,-8.6856,-15.7976,9.117,5.1562,29.1377,20.0816,13.0512,16.0222,23.0756,8.0084,3.0925,1
-4.7555,2.495,24.4848,10.9264,-3.5712,21.722,-3.3643,4.3744,29.9072,2.5398,21.2747,20.625,33.927,37.6236,12.17,-7.722,16.2366,26.5143,19.175,36.0072,35.5774,8.3544,44.6546,41.0228,17.712,29.8376,-8.73,10.0996,17.3317,6.772,39.6483,40.262,28,46.4896,26.3775,-8.409,2.1225,25.5403,28.2544,24.7392,6.328,15.4591,12.4894,5.0676,22.9094,27.3168,0.764,19.4032,22.1942,-7.8168,-15.9406,9.1155,5.0572,29.0527,20.1992,13.016,16.0504,23.2268,8.0581,3.0825,1
-4.6685,2.1625,24.3936,11.1688,-4.0139,21.4245,-4.1068,4.9328,29.5648,1.629,19.3333,19.476,32.624,35.2181,11.336,-4.668,17.9754,28.4693,22.455,36.9092,36.0079,8.8353,45.992,44.735,19.724,32.654,-3.5775,9.356,14.0128,2.3776,39.1163,40.4039,27.54,45.5986,26.3365,-6.6732,2.865,24.2236,21.6568,21.2496,1.354,11.5146,11.704,3.9792,17.8295,24.942,-1.4752,18.6544,21.3752,-8.4816,-15.6326,9.1335,5.1122,29.0255,20.18,13.0464,16.0096,23.147,8.0518,3.095,1
-4.3835,2.6925,25.4496,11.26,-4.0709,21.1925,-4.3279,3.7872,27.9792,2.07,17.329,17.0025,32.137,34.5942,11.55,-7.608,10.8963,15.5847,8.1775,26.545,24.9556,-1.9587,35.5196,30.3646,14.7616,27.2744,-6.27,12.2842,21.0302,13,39.9696,37.9267,24.2,40.4132,24.4505,-12.5846,7.39,26.3593,27.7528,22.4952,0.946,11.0316,12.5902,6.7644,25.9922,29.1144,4.4264,20.9328,22.2662,-8.2152,-15.6018,9.3255,5.0836,29.0323,20.156,13.1056,16.0648,23.105,8.0595,3.11,1
-4.7945,2.7425,24.2784,10.1968,-4.5421,21.1265,-4.6931,2.208,26.7824,0.7866,16.87,16.626,31.094,33.7391,11.202,-8.188,11.7573,20.3434,12.15,31.5918,31.201,3.9801,39.575,33.6697,16.3392,31.8404,6.7225,16,19.7211,2.0584,36.3443,31.9647,21.28,40.5859,26.288,-0.742,18.9075,28.2451,29.308,20.6556,-4.29,6.9192,12.7288,7.8192,25.6625,28.164,2.5736,19.864,21.6596,-8.3376,-15.6282,9.1215,5.088,29.0425,20.0864,13.0464,16.0402,23.0735,8.0301,3.0825,1
-4.9775,2.465,24.6936,10.468,-4.0215,21.4085,-3.8945,2.1984,27.8688,1.3284,18.6006,18.8625,32.354,34.2678,10.184,-6.098,16.7385,24.6858,16.545,33.772,34.582,8.3397,44.4962,42.32,19.1592,34.934,9,15.6139,20.3711,4.0168,35.5288,34.2395,22.916,41.5132,26.9215,3.5942,19.4875,27.3449,23.8312,18.6048,-3.652,8.1543,13.5961,7.4316,23.2706,26.6712,-1.9624,17.5744,20.5202,-8.7072,-15.901,9.162,5.165,29.1513,20.0864,13.0232,16.0078,23.021,8.0224,3.1175,1
-4.805,2.3,25.0464,11.4976,-4.1868,21.1745,-4.5776,2.7136,28.1088,1.2375,18.4442,18.5835,32.112,34.4548,11.484,-6.934,15.4092,23.4668,16.665,33.0526,32.9923,6.3993,41.8448,39.1322,18.2064,33.9644,8.91,16,20.5453,4.804,35.8949,32.9206,22.1672,41.3383,26.592,1.0598,17.84,27.5472,24.2992,19.1784,-1.984,10.3163,14.4004,7.3908,22.9766,26.0568,-2.3344,17.4848,20.5256,-8.7216,-15.9472,9.126,5.22,29.0306,20.084,13.0464,16.0066,23.0189,8.0231,3.065,1
-4.799,2.43,24.4272,10.8712,-4.1564,21.372,-4.12,2.7296,26.5888,1.125,19.0885,18.4875,32.523,34.5024,11.338,-7.8,13.9413,21.5486,14.04,31.3674,32.6668,7.3653,43.3604,40.9078,18.8696,34.1852,7.635,14.5095,18.386,0.64,34.9499,34.2461,23.772,42.6396,27.0415,4.714,21,27.4877,23.2624,18.2424,-3.716,10.6866,16.1035,8.4504,25.316,27.03,-1.3984,17.5952,20.5148,-8.7624,-15.8988,9.141,5.1056,29.0799,20.0384,13.0064,16.0252,23.0504,8.0189,3.1025,1
-4.7315,2.34,24.9792,11.5192,-3.8676,21.404,-2.701,7.544,34.4416,5.3685,25.6318,21.7605,33.693,36.8688,13.27,-9.156,12.7485,24.1062,20.375,37.8134,36.955,9.3057,44.4818,44.1623,18.9832,32.7008,5.735,14.2521,16.5309,-1.9904,36.4395,36.1029,25.196,43.5911,25.833,-5.5864,11.65,25.7195,22.0288,19.4856,-3.79,6.6593,10.9375,5.7204,20.3117,25.4532,-1.8808,18.36,20.639,-8.4744,-15.8108,9.1845,5.132,29.3179,20.2664,13.1008,16.0486,23.3255,8.112,3.2125,1
-4.73,3.11,25.1424,11.6752,-1.9315,21.4435,-4.3444,3.7136,31.08,2.6262,20.5641,19.5525,33.033,36.3979,13.364,-7.384,14.8863,24.3937,19.6025,36.9026,33.616,0.2253,33.3776,29.6378,15.9792,32.8064,9,15.1618,20.0747,7.5328,38.0404,36.709,25.4592,42.842,25.527,-9.1284,8.5225,25.6691,21.0616,18.3252,-1.704,11.8182,14.2513,5.5152,19.1651,24.9576,-2.3176,17.8416,20.4338,-8.7192,-15.7316,9.183,5.2508,29.1666,20.0648,13.02,16.0156,23.105,8.0511,3.055,1
-4.5065,2.54,24.9264,11.5048,-2.7998,21.741,-2.7406,4.568,30.0512,2.4048,20.1952,19.7415,32.314,35.5139,13.608,-4.384,18.2883,27.6781,19.5025,32.8568,28.5319,1.0569,39.1628,35.1463,17.692,35,7.91,11.699,15.6456,-1.4,34.3374,33.0372,21.7488,37.5796,23.8785,-13.8584,3.11,25.1623,21.7552,20.3292,-1.282,9.4699,9.5998,4.1436,19.5221,24.99,-2.5168,17.2256,20.1944,-8.7024,-15.7712,9.1425,5.3322,29.1003,20.036,13.0424,16.0096,23.0882,8.0371,3.185,1
-4.7135,2.4325,24.6984,10.7224,-4.1203,21.345,-4.3664,3.7648,29.8768,2.8206,23.1362,22.8585,34.393,37.848,15.738,-2.222,18.282,22.9516,13.22,31.0132,34.2691,10.7085,47,45.6113,19.9456,33.9932,4.5925,12.6527,14.8968,-3.1256,35.7654,35.3604,23.3232,39.6388,23.7225,-12.7694,7.02,25.3569,26.6392,21.606,-2.538,4.0304,13.5751,7.0644,25.673,28.3668,0.9656,18.3744,21.08,-8.3592,-15.725,9.06,5.2992,29.2329,20.4128,13.1056,16.066,23.2562,8.0798,3.17,1
-4.559,2.3075,24.2808,10.2712,-4.0557,21.499,-3.5414,3.7872,30.7744,3.1257,22.1927,22.566,35.237,39.4766,16.472,-4.088,15.9006,21.4313,14.32,33.9458,33.7924,8.4594,44.2082,42.5776,19.3104,34.982,9,13.2984,15.0593,-1.5824,36.6943,36.1414,23.396,39.4045,23.376,-10.653,9.18,25.219,19.8712,18.1608,-7.918,7.3102,14.2639,8.5752,26.1686,27.0972,-0.8344,17.808,20.2016,-8.8584,-15.9098,9.084,5.2288,29.1343,20.0336,13.0432,16.009,23.0126,8.0567,3.1075,1
-4.0475,3.7725,25.0872,10.7992,-4.6485,21.63,-3.8835,5.0688,31.3792,3.51,22.9458,23.448,35.506,39.3831,16.104,-3.016,17.3475,22.9125,16.2,35.8356,35.1742,8.9802,44.6384,44.2428,20,34.5944,8.555,13.096,14.4054,-3.9968,36.296,35.059,22.76,39.1493,23.432,-8.8072,10.6225,25.4416,17.3608,16.3704,-6.56,9.0283,16.3681,8.6712,23.8523,25.7076,-3.064,17.6496,20.5598,-8.7936,-15.6612,9.072,5.055,29.1479,20.1728,13.076,16.0516,23.1785,8.028,3.1275,1
-4.6985,2.4125,24.8256,10.792,-4.2457,21.2215,-4.2476,3.4448,28.7824,2.3139,19.9827,19.662,33.603,37.1034,15.436,-5.986,12.7821,19.1382,11.92,32.0824,34.1389,8.4678,44.9552,44.896,19.7096,35,8.1825,14.5304,19.2648,4.228,37.7457,35.4616,22.0504,39.1834,24.794,-7.5488,10.9325,26.1612,22.036,18.6612,-5.158,5.7232,11.1664,4.884,18.386,25.5528,-2.0872,17.0832,20.4194,-8.6352,-15.725,9.081,5.1254,29.2329,20.2616,13.028,16.0336,23.2205,8.0574,3.09,1
-4.7045,2.985,24.9216,10.1824,-4.5231,21.3145,-4.1783,2.9248,28.1712,1.5255,17.9478,18.705,33.141,37.6049,15.518,-5.888,11.4402,18.3332,11.475,28.6372,27.9922,2.3778,40.6064,39.6129,18.2824,32.5808,6.1175,15.5402,20.687,5.3944,38.2756,37.028,24.0464,40.9236,24.2005,-13.909,3.43,24.2194,20.9824,19.8252,-2.982,7.7725,9.5326,3.306,17.6258,24.8292,-2.1256,18.2432,20.6642,-8.8632,-15.7998,9.201,5.2134,29.0714,20.1392,13.0576,16.0246,23.0945,8.0329,3.135,1
-4.409,3.05,25.0704,11.3224,-3.8657,21.708,-3.9484,3.2832,28.5888,2.3022,20.2326,20.106,33.4,38.7167,16.704,-5.496,13.3806,19.1704,11.455,30.0716,32.5954,5.0868,41.6126,40.5237,18.196,31.1204,2.4325,13.6174,21.5047,13,39.6602,37.1138,24.3272,41.4868,24.554,-10.6266,4.61,23.672,18.4888,18.8736,-2.092,11.9286,13.804,4.1112,19.4633,24.6792,-2.1616,18.5504,21.0584,-8.88,-15.7404,9.219,5.088,29.1938,20.0768,13.0496,16.0606,23.1428,8.0371,3.2175,1
-4.535,2.5525,25.0392,10.4584,-3.1684,21.9135,-3.7834,4.7232,30.4864,3.9888,23.8774,23.4165,35.379,38.8816,14.49,-6.432,13.8237,20.256,16.0225,35.1756,36.2242,9.438,42.68,40.5168,17.7216,31.7456,5.715,15.4599,19.8524,2.752,37.0541,35.7179,23.392,39.4716,23.6435,-13.7506,4.155,24.68,25.4152,21.2016,-6.018,8.5361,14.1715,8.3928,26.7104,26.4012,-2.14,18.9712,21.4094,-8.7864,-15.4522,9.306,5.1298,29.0901,20.1896,13.0296,16.009,23.1176,8.0469,3.135,1
-4.3655,2.8025,25.7016,10.2592,-2.967,21.4865,-3.9429,4.1168,29.9392,2.4264,20.8004,21.438,33.682,38.698,15.93,-3.656,14.9325,21.015,9.02,31.924,33.2842,4.272,39.4832,38.6515,16.7872,33.0944,8.7775,15.1057,19.4065,5.1112,37.9424,39.0652,24.8304,38.8325,23.1745,-13.0422,6.5975,26.332,26.8144,20.1048,1.092,19.5117,19.9423,9.7956,29.0729,28.3116,2.0624,20.6784,22.2878,-8.1456,-15.1926,9.264,5.077,29.1581,20.2904,13.06,16.0336,23.0441,8.0301,3.0425,1
-4.8575,2.77,25.2936,10.9864,-3.8353,21.5195,-3.8824,4.2304,30.1472,3.3705,22.1893,21.7485,35.404,39.3151,16.666,-3.008,16.1946,20.5573,13.155,35.0326,35.065,5.007,39.2654,36.7885,17.1872,33.3368,8.5475,15.318,19.9655,3.5776,37.7821,38.579,24.7816,39.5684,23.258,-10.0546,7.975,25.7167,26.7184,20.1768,-2.898,13.1039,16.0342,8.7972,27.6764,26.3424,-0.3064,20.2592,21.8972,-8.3976,-15.2146,9.2715,5.0418,29.1734,20.3192,13.032,16.0252,23.063,8.0217,3.0825,1
-4.856,3.01,25.6368,11.6512,-3.3147,21.466,-3.9495,5.424,30.0736,2.6568,21.8425,22.722,34.901,39.0159,17.15,-3.106,15.4428,20.7735,13.8775,35.9808,36.1087,8.0163,40.997,39.0034,18.1984,33.4256,9,15.9351,20.4309,4.5568,38.1132,38.0488,23.9776,39.0305,23.15,-9.6168,6.9175,25.8931,28.0744,20.9724,-3.774,13.8031,17.0926,8.9052,28.1174,26.6592,-0.6376,20.0208,21.7046,-8.6784,-15.318,9.3555,5.1716,29.2448,20.408,13.0096,16.0654,23.0756,8.0301,3.045,1
-4.5965,2.9575,25.212,11.6968,-2.5053,22.0515,-2.5107,6.0384,31.752,5.3235,26.3475,23.5185,35.175,37.6678,14.004,-4.288,15.1677,21.8752,17.8725,36.5572,37.8139,8.1087,41.7962,39.9694,17.7608,32.9048,6.2925,15.802,19.6327,0.6352,36.2421,34.0525,21.9056,39.2021,23.8375,-10.0568,3.6725,25.3737,27.3832,19.9488,-6.638,11.3973,16.7755,8.7324,24.3857,25.104,-1.0552,19.856,21.953,-8.28,-15.2388,9.2505,5.4378,29.2465,20.1944,13.036,16.0258,23.0567,8.0385,3.1425,1
-4.49,3.5625,24.9144,10.6168,-4.1621,21.5135,-3.5843,4.96,30.2352,3.7053,23.9165,23.0115,35.554,38.6555,15.9,-3.85,15.3441,20.2537,16.6075,37.4504,37.3771,9.2007,41.7926,38.8953,17.8296,33.5504,9,15.7976,20.6792,3.5152,37.4538,36.9081,23.6688,39.1988,23.387,-12.0522,3.005,25.7706,27.6808,21.2352,-4.358,13.051,14.9737,8.1864,27.2732,26.2812,-1.744,19.1824,21.6308,-8.6544,-15.2762,9.2115,5.0418,29.1139,20.2376,13.0336,16.0342,23.1071,8.0231,3.145,1
